Date,SPY_log_ret,SPY_log_ret_t+1,SPY_vol_10,SPY_vol_10_t+1,SPY_vol_change_t+1,SPY_shock_10,SPY_shock_10_t+1,BTC-USD_log_ret,BTC-USD_log_ret_t+1,BTC-USD_vol_10,BTC-USD_vol_10_t+1,BTC-USD_vol_change_t+1,BTC-USD_shock_10,BTC-USD_shock_10_t+1,TSLA_log_ret,TSLA_log_ret_t+1,TSLA_vol_10,TSLA_vol_10_t+1,TSLA_vol_change_t+1,TSLA_shock_10,TSLA_shock_10_t+1
2025-08-05,-0.005082861962277747,0.0076303958197283745,0.008424324018291589,0.0083324764303924,-9.184758789918847e-05,-0.6033554681944114,0.9157416625742603,-0.008118573366820805,0.007737149330479471,0.010450953448167356,0.01097148462799325,0.0005205311798258932,-0.7768260960194451,0.7052053202297237,-0.0017476574412364776,0.03560499649944306,0.03509993041343951,0.03761928377354214,0.0025193533601026302,-0.04979090900326435,0.9464559908629696
2025-08-06,0.0076303958197283745,-0.0008378777253005703,0.0083324764303924,0.008331996488099564,-4.799422928369185e-07,0.9157416625742603,-0.10056145924896819,0.007737149330479471,0.021236359971131914,0.01097148462799325,0.013416041949132547,0.0024445573211392974,0.7052053202297237,1.5829079881868595,0.03560499649944306,0.007349951735303974,0.03761928377354214,0.024344942445520382,-0.013274341328021761,0.9464559908629696,0.3019087743481772
2025-08-07,-0.0008378777253005703,0.007767232145418116,0.008331996488099564,0.008618660096191146,0.0002866636080915818,-0.10056145924896819,0.9012110999540054,0.021236359971131914,-0.006902004196733544,0.013416041949132547,0.01344939715627677,3.335520714422245e-05,1.5829079881868595,-0.5131831647571216,0.007349951735303974,0.02264179762598033,0.024344942445520382,0.023003357538918023,-0.001341584906602359,0.3019087743481772,0.984282298254679
2025-08-08,0.007767232145418116,-0.001979400958573456,0.008618660096191146,0.008641832134032803,2.3172037841657014e-05,0.9012110999540054,-0.22904876279397798,-0.006902004196733544,0.017354247943951146,0.01344939715627677,0.01462504348463939,0.0011756463283626208,-0.5131831647571216,1.1866117158679375,0.02264179762598033,0.028057128395424267,0.023003357538918023,0.022805247963003268,-0.00019810957591475525,0.984282298254679,1.2302926256684896
2025-08-11,-0.001979400958573456,0.010589747830358579,0.008641832134032803,0.009213722507982405,0.0005718903739496024,-0.22904876279397798,1.1493452099500543,0.017354247943951146,0.012067410412961721,0.01462504348463939,0.015053802693227434,0.00042875920858804345,1.1866117158679375,0.8016187443715292,0.028057128395424267,0.005324552775796538,0.022805247963003268,0.021949874831714764,-0.0008553731312885039,1.2302926256684896,0.2425778195374144
2025-08-12,0.010589747830358579,0.00341730182405768,0.009213722507982405,0.009195762466163687,-1.7960041818717784e-05,1.1493452099500543,0.3716170177983424,0.012067410412961721,0.02604611531030144,0.015053802693227434,0.016812791701082738,0.001758989007855304,0.8016187443715292,1.5491844408340631,0.005324552775796538,-0.004292710283261014,0.021949874831714764,0.02180553181023081,-0.00014434302148395514,0.2425778195374144,-0.19686336112412278
2025-08-13,0.00341730182405768,9.296113381862763e-05,0.009195762466163687,0.009024041259377894,-0.00017172120678579303,0.3716170177983424,0.010301496984183365,0.02604611531030144,-0.04125044324166835,0.016812791701082738,0.021318412327071202,0.004505620625988464,1.5491844408340631,-1.934967886388352,-0.004292710283261014,-0.011260099884090402,0.02180553181023081,0.017914259431874958,-0.0038912723783558513,-0.19686336112412278,-0.6285551421710034
2025-08-14,9.296113381862763e-05,-0.0023440351854111465,0.009024041259377894,0.006565814873769623,-0.002458226385608271,0.010301496984183365,-0.35700598181279036,-0.04125044324166835,-0.008154397097906272,0.021318412327071202,0.020077644676550346,-0.0012407676505208562,-1.934967886388352,-0.40614311236567446,-0.011260099884090402,-0.015072159502432556,0.017914259431874958,0.01737094386260424,-0.0005433155692707164,-0.6285551421710034,-0.8676649709794725
2025-08-15,-0.0023440351854111465,-0.00021746377718483948,0.006565814873769623,0.005186977350083848,-0.0013788375236857752,-0.35700598181279036,-0.041924952146036296,-0.008154397097906272,-0.009809929347405015,0.020077644676550346,0.020009718915342825,-6.792576120752056e-05,-0.40614311236567446,-0.49025822845932476,-0.015072159502432556,0.013819862125930686,0.01737094386260424,0.016896887514893263,-0.00047405634771097854,-0.8676649709794725,0.8178939531762626
2025-08-18,-0.00021746377718483948,-0.005439995209500652,0.005186977350083848,0.005241369537381,5.4392187297152075e-05,-0.041924952146036296,-1.0378957581035015,-0.009809929347405015,-0.029870220205219213,0.020009718915342825,0.02217832838379941,0.0021686094684565844,-0.49025822845932476,-1.3468201790644643,0.013819862125930686,-0.017608491717904177,0.016896887514893263,0.018578706318836874,0.0016818188039436112,0.8178939531762626,-0.9477781399693583
2025-08-19,-0.005439995209500652,-0.002660619942930772,0.005241369537381,0.0049884082285780035,-0.0002529613088029965,-1.0378957581035015,-0.5333605072031582,-0.029870220205219213,0.012712851606869349,0.02217832838379941,0.022454079580382046,0.00027575119658263675,-1.3468201790644643,0.5661711298991061,-0.017608491717904177,-0.01656474162017639,0.018578706318836874,0.016715554031789353,-0.001863152287047521,-0.9477781399693583,-0.9909777198335066
2025-08-20,-0.002660619942930772,-0.0040197943848472115,0.0049884082285780035,0.005204059167417896,0.0002156509388398925,-0.5333605072031582,-0.7724344123554071,0.012712851606869349,-0.016372327846506683,0.022454079580382046,0.021509383276091438,-0.0009446963042906084,0.5661711298991061,-0.7611714216234734,-0.01656474162017639,-0.011770166368817137,0.016715554031789353,0.017029529807301148,0.00031397577551179473,-0.9909777198335066,-0.6911621461075725
2025-08-21,-0.0040197943848472115,0.015240066208511864,0.005204059167417896,0.006685846318128478,0.001481787150710582,-0.7724344123554071,2.279452066851861,-0.016372327846506683,0.03886392642477823,0.021509383276091438,0.025433077823496457,0.003923694547405019,-0.7611714216234734,1.528085853174783,-0.011770166368817137,0.06031041669933769,0.017029529807301148,0.02504110255062266,0.008011572743321514,-0.6911621461075725,2.408456919075955
