Date,SPY_log_ret,SPY_log_ret_t+1,SPY_vol_10,SPY_vol_10_t+1,SPY_shock_10,SPY_shock_10_t+1,CL=F_log_ret,CL=F_log_ret_t+1,CL=F_vol_10,CL=F_vol_10_t+1,CL=F_shock_10,CL=F_shock_10_t+1,^VIX_log_ret,^VIX_log_ret_t+1,^VIX_vol_10,^VIX_vol_10_t+1,^VIX_shock_10,^VIX_shock_10_t+1,MRNA_log_ret,MRNA_log_ret_t+1,MRNA_vol_10,MRNA_vol_10_t+1,MRNA_shock_10,MRNA_shock_10_t+1,BNTX_log_ret,BNTX_log_ret_t+1,BNTX_vol_10,BNTX_vol_10_t+1,BNTX_shock_10,BNTX_shock_10_t+1
2023-03-17,-0.01176134873015849,0.009569602034144059,0.012687319790600404,0.01328601410996783,-0.9270160226332489,0.7202763714487151,-0.023837099530488595,0.013395073691870074,0.02395440427158727,0.024442696299819957,-0.9951029990239494,0.5480194790117627,0.10401121230658243,-0.054786176823226014,0.09619450211612078,0.09989315396598081,1.0812594277064373,-0.5484477629156025,-0.011663448912419001,0.02955491842720415,0.027865103993795486,0.028964542305091077,-0.41856828939220947,1.020382718839279,-0.017737523673130265,0.018646439909800014,0.012777560150846877,0.014096771927743968,-1.3881776695807335,1.3227453778337583
2023-03-20,0.009569602034144059,0.013045052252071204,0.01328601410996783,0.013210027643512551,0.7202763714487151,0.987511351535864,0.013395073691870074,0.02467822435826142,0.024442696299819957,0.026678376547630087,0.5480194790117627,0.9250272149882244,-0.054786176823226014,-0.12182849795903451,0.09989315396598081,0.1095658897951075,-0.5484477629156025,-1.111919943212788,0.02955491842720415,-0.015785326054415478,0.028964542305091077,0.02845646224979922,1.020382718839279,-0.5547184999964939,0.018646439909800014,0.00941945838552361,0.014096771927743968,0.012457611758610085,1.3227453778337583,0.7561207210534031
2023-03-21,0.013045052252071204,-0.017193309035829683,0.013210027643512551,0.014331183511301193,0.987511351535864,-1.199713130619777,0.02467822435826142,0.02239271569453471,0.026678376547630087,0.02871067036309968,0.9250272149882244,0.7799440212066555,-0.12182849795903451,0.040335489785902276,0.1095658897951075,0.10928564204520809,-1.111919943212788,0.3690831570465289,-0.015785326054415478,-0.026110537832894166,0.02845646224979922,0.03038441654281199,-0.5547184999964939,-0.8593397801831778,0.00941945838552361,0.0026215576373275753,0.012457611758610085,0.012367899421613343,0.7561207210534031,0.21196466335635866
2023-03-22,-0.017193309035829683,0.002699610033168612,0.014331183511301193,0.012998578111186203,-1.199713130619777,0.20768502601414573,0.02239271569453471,-0.013346817995684641,0.02871067036309968,0.028730114403601,0.7799440212066555,-0.4645584701887496,0.040335489785902276,0.015600957155038286,0.10928564204520809,0.09532221259462627,0.3690831570465289,0.16366549548512874,-0.026110537832894166,0.008333418732580039,0.03038441654281199,0.027295548268638857,-0.8593397801831778,0.30530321833303115,0.0026215576373275753,-0.0326177348872329,0.012367899421613343,0.01630759123322787,0.21196466335635866,-2.000156517338499
2023-03-23,0.002699610033168612,0.00654063215295767,0.012998578111186203,0.011899712275396311,0.20768502601414573,0.5496462436727143,-0.013346817995684641,-0.01005606724604635,0.028730114403601,0.02781161022681962,-0.4645584701887496,-0.3615780303273834,0.015600957155038286,-0.03923844211971985,0.09532221259462627,0.09008336241053369,0.16366549548512874,-0.4355792353853301,0.008333418732580039,0.009723730954131742,0.027295548268638857,0.027291565933727877,0.30530321833303115,0.35629069353308207,-0.0326177348872329,-0.009239573928808921,0.01630759123322787,0.016668540476588715,-2.000156517338499,-0.5543121151960533
2023-03-24,0.00654063215295767,0.0018680971062669369,0.011899712275396311,0.011811948833660307,0.5496462436727143,0.15815316613491018,-0.01005606724604635,0.049985705057510155,0.02781161022681962,0.03300981809569047,-0.3615780303273834,1.5142678130672866,-0.03923844211971985,-0.053862776851436873,0.09008336241053369,0.08614780235892258,-0.4355792353853301,-0.6252368067037307,0.009723730954131742,-0.01691046336786828,0.027291565933727877,0.018956351427975575,0.35629069353308207,-0.8920737427832238,-0.009239573928808921,-0.036540988003614494,0.016668540476588715,0.01908031301503356,-0.5543121151960533,-1.915114703559816
2023-03-27,0.0018680971062669369,-0.0022472821978958683,0.011811948833660307,0.010942108255222372,0.15815316613491018,-0.2053792692850851,0.049985705057510155,0.005342104401159677,0.03300981809569047,0.02903020521664523,1.5142678130672866,0.18401883008724448,-0.053862776851436873,-0.031059981269611073,0.08614780235892258,0.08083351604950069,-0.6252368067037307,-0.3842463224114935,-0.01691046336786828,-0.00968617939097396,0.018956351427975575,0.017425169639199264,-0.8920737427832238,-0.5558728891329787,-0.036540988003614494,-0.004866177305874287,0.01908031301503356,0.01878528507617879,-1.915114703559816,-0.2590419728069488
2023-03-28,-0.0022472821978958683,0.014430357856287464,0.010942108255222372,0.011289582136099442,-0.2053792692850851,1.2782012374173808,0.005342104401159677,-0.003146964770220413,0.02903020521664523,0.021630226629577965,0.18401883008724448,-0.14548921858808164,-0.031059981269611073,-0.04349616152765765,0.08083351604950069,0.07034692595728119,-0.3842463224114935,-0.6183093423879118,-0.00968617939097396,0.01271493441958667,0.017425169639199264,0.01780242456118553,-0.5558728891329787,0.7142248729034881,-0.004866177305874287,-0.00024392226122485857,0.01878528507617879,0.01885672070146481,-0.2590419728069488,-0.012935561017558606
2023-03-29,0.014430357856287464,0.005838149306268371,0.011289582136099442,0.010245218426242129,1.2782012374173808,0.5698413702254039,-0.003146964770220413,0.019004257140160793,0.021630226629577965,0.021916497824163744,-0.14548921858808164,0.867121074390266,-0.04349616152765765,-0.005243870331479798,0.07034692595728119,0.061701576308814725,-0.6183093423879118,-0.08498762341555698,0.01271493441958667,-0.009181812987906166,0.01780242456118553,0.017146627121723226,0.7142248729034881,-0.5354879955529935,-0.00024392226122485857,-0.0032581402479270327,0.01885672070146481,0.017422539479702546,-0.012935561017558606,-0.18700719557690212
2023-03-30,0.005838149306268371,0.013996306883434324,0.010245218426242129,0.009536485341090358,0.5698413702254039,1.4676588263736638,0.019004257140160793,0.01732908486201034,0.021916497824163744,0.018828593654943028,0.867121074390266,0.9203600215495104,-0.005243870331479798,-0.016967516525293273,0.061701576308814725,0.04432580712351665,-0.08498762341555698,-0.3827909208288576,-0.009181812987906166,0.04080028590466856,0.017146627121723226,0.021612360054494798,-0.5354879955529935,1.8878218668295406,-0.0032581402479270327,0.016185511584901967,0.017422539479702546,0.018454130519160443,-0.18700719557690212,0.8770671459214495
