date,oil price,war,stock market,Iran,Hormuz,Attention_mean,oil price_diff,war_diff,stock market_diff,Iran_diff,Hormuz_diff
2022-09-08,10.714285714285714,25.714285714285715,14.571428571428571,1.0,0.0,10.4,0.14285714285714235,0.14285714285714235,-0.2857142857142865,0.0,0.0
2022-09-09,10.857142857142858,25.857142857142858,14.285714285714286,1.0,0.0,10.4,0.14285714285714413,0.14285714285714235,-0.2857142857142847,0.0,0.0
2022-09-10,11.0,26.0,14.0,1.0,0.0,10.4,0.14285714285714235,0.14285714285714235,-0.2857142857142865,0.0,0.0
2022-09-11,10.857142857142858,26.428571428571427,14.857142857142858,1.0,0.0,10.628571428571428,-0.14285714285714235,0.42857142857142705,0.8571428571428577,0.0,0.0
2022-09-12,10.714285714285714,26.857142857142858,15.714285714285714,1.0,0.0,10.857142857142858,-0.14285714285714413,0.4285714285714306,0.8571428571428559,0.0,0.0
2022-09-13,10.571428571428571,27.285714285714285,16.571428571428573,1.0,0.0,11.085714285714285,-0.14285714285714235,0.42857142857142705,0.8571428571428594,0.0,0.0
2022-09-14,10.428571428571429,27.714285714285715,17.428571428571427,1.0,0.0,11.314285714285713,-0.14285714285714235,0.4285714285714306,0.8571428571428541,0.0,0.0
2022-09-15,10.285714285714286,28.142857142857142,18.285714285714285,1.0,0.0,11.542857142857143,-0.14285714285714235,0.42857142857142705,0.8571428571428577,0.0,0.0
2022-09-16,10.142857142857142,28.571428571428573,19.142857142857142,1.0,0.0,11.771428571428572,-0.14285714285714413,0.4285714285714306,0.8571428571428577,0.0,0.0
2022-09-17,10.0,29.0,20.0,1.0,0.0,12.0,-0.14285714285714235,0.42857142857142705,0.8571428571428577,0.0,0.0
2022-09-18,10.0,29.142857142857142,19.857142857142858,1.4285714285714286,0.0,12.085714285714285,0.0,0.14285714285714235,-0.14285714285714235,0.4285714285714286,0.0
2022-09-19,10.0,29.285714285714285,19.714285714285715,1.8571428571428572,0.0,12.17142857142857,0.0,0.14285714285714235,-0.14285714285714235,0.4285714285714286,0.0
2022-09-20,10.0,29.428571428571427,19.571428571428573,2.2857142857142856,0.0,12.257142857142856,0.0,0.14285714285714235,-0.14285714285714235,0.4285714285714284,0.0
2022-09-21,10.0,29.571428571428573,19.428571428571427,2.7142857142857144,0.0,12.342857142857143,0.0,0.1428571428571459,-0.1428571428571459,0.4285714285714288,0.0
2022-09-22,10.0,29.714285714285715,19.285714285714285,3.142857142857143,0.0,12.428571428571429,0.0,0.14285714285714235,-0.14285714285714235,0.4285714285714284,0.0
2022-09-23,10.0,29.857142857142858,19.142857142857142,3.5714285714285716,0.0,12.514285714285714,0.0,0.14285714285714235,-0.14285714285714235,0.4285714285714288,0.0
2022-09-24,10.0,30.0,19.0,4.0,0.0,12.6,0.0,0.14285714285714235,-0.14285714285714235,0.4285714285714284,0.0
2022-09-25,10.142857142857142,29.857142857142858,19.142857142857142,4.0,0.0,12.628571428571428,0.14285714285714235,-0.14285714285714235,0.14285714285714235,0.0,0.0
2022-09-26,10.285714285714286,29.714285714285715,19.285714285714285,4.0,0.0,12.657142857142857,0.14285714285714413,-0.14285714285714235,0.14285714285714235,0.0,0.0
2022-09-27,10.428571428571429,29.571428571428573,19.428571428571427,4.0,0.0,12.685714285714287,0.14285714285714235,-0.14285714285714235,0.14285714285714235,0.0,0.0
2022-09-28,10.571428571428571,29.428571428571427,19.571428571428573,4.0,0.0,12.714285714285714,0.14285714285714235,-0.1428571428571459,0.1428571428571459,0.0,0.0
2022-09-29,10.714285714285714,29.285714285714285,19.714285714285715,4.0,0.0,12.742857142857144,0.14285714285714235,-0.14285714285714235,0.14285714285714235,0.0,0.0
2022-09-30,10.857142857142858,29.142857142857142,19.857142857142858,4.0,0.0,12.771428571428572,0.14285714285714413,-0.14285714285714235,0.14285714285714235,0.0,0.0
2022-10-01,11.0,29.0,20.0,4.0,0.0,12.8,0.14285714285714235,-0.14285714285714235,0.14285714285714235,0.0,0.0
2022-10-02,11.0,29.142857142857142,19.857142857142858,3.857142857142857,0.0,12.77142857142857,0.0,0.14285714285714235,-0.14285714285714235,-0.1428571428571428,0.0
2022-10-03,11.0,29.285714285714285,19.714285714285715,3.7142857142857144,0.0,12.742857142857144,0.0,0.14285714285714235,-0.14285714285714235,-0.1428571428571428,0.0
